"X2022.04.16","X2022.04.17","ATL","BOS","PT2H29M","X248.60","X9","X947","DL","coach"
"2022-05-09","2022-06-11","ATL","BOS","PT11H20M",262.2,9,1518,"DL||DL","coach||coach"
"2022-06-22","2022-07-24","ATL","DTW","PT11H40M",216.58,0,NA,"NK||NK","coach||coach"
"2022-06-24","2022-08-11","ATL","JFK","PT2H15M",118.6,7,762,"B6","coach"
"2022-05-21","2022-06-30","ATL","CLT","PT1H20M",198.61,3,228,"DL","coach"
"2022-07-01","2022-07-04","ATL","BOS","PT5H3M",501.61,9,947,"DL||DL","coach||coach"
"2022-04-27","2022-05-24","ATL","LAX","PT8H48M",407.58,0,NA,"NK||NK","coach||coach"
"2022-05-27","2022-06-28","ATL","MIA","PT5H40M",390.59,3,1464,"UA||UA","coach||coach"
"2022-06-21","2022-06-24","ATL","JFK","PT2H21M",288.6,2,762,"DL","coach"
"2022-06-11","2022-07-12","ATL","LAX","PT12H40M",323.58,0,NA,"NK||NK","coach||coach"
"2022-07-01","2022-08-03","ATL","JFK","PT2H25M",118.6,9,762,"DL","coach"
"2022-06-17","2022-06-18","ATL","DEN","PT3H13M",648.6,5,1207,"DL","coach"
"2022-04-17","2022-05-26","ATL","ORD","PT9H26M",191.58,0,NA,"NK||NK","coach||coach"
"2022-04-17","2022-05-04","ATL","DFW","PT2H16M",228.6,9,725,"DL","coach"
"2022-05-13","2022-07-04","ATL","DTW","PT9H25M",335.2,6,932,"UA||UA","coach||coach"
"2022-04-22","2022-05-10","ATL","BOS","PT2H36M",158.6,9,947,"DL","coach"
"2022-06-25","2022-07-17","ATL","SFO","PT16H18M",627.19,6,3328,"DL||AS","coach||coach"
"2022-05-30","2022-06-30","ATL","DTW","PT2H",105.59,0,NA,"NK","coach"
"2022-06-13","2022-06-22","ATL","EWR","PT6H2M",113.58,0,NA,"NK||NK","coach||coach"
"2022-05-12","2022-07-07","ATL","DEN","PT3H20M",398.6,9,1207,"UA","coach"
"2022-07-12","2022-07-18","ATL","LGA","PT2H15M",228.6,9,762,"DL","coach"
"2022-05-07","2022-06-22","ATL","DEN","PT3H8M",508.6,9,1207,"DL","coach"
"2022-05-27","2022-06-17","ATL","DEN","PT3H27M",423.98,4,1207,"F9","coach"
"2022-06-04","2022-07-30","ATL","DEN","PT5H55M",477.59,9,1503,"UA||UA","coach||coach"
"2022-06-28","2022-08-16","ATL","PHL","PT4H51M",148.1,7,677,"AA||AA","coach||coach"
"2022-04-29","2022-05-28","ATL","DEN","PT3H26M",478.6,2,1207,"UA","coach"
"2022-06-23","2022-07-20","ATL","LGA","PT3H43M",187.6,1,762,"UA||UA","coach||coach"
"2022-06-29","2022-08-06","ATL","DEN","PT3H4M",308.6,9,1207,"DL","coach"
"2022-05-07","2022-05-20","ATL","PHL","PT12H38M",74.78,0,NA,"NK||NK","coach||coach"
"2022-06-24","2022-07-01","ATL","LAX","PT4H36M",498.6,6,1943,"DL","coach"
"2022-06-12","2022-06-17","ATL","LAX","PT7H",350.1,2,2349,"AA||AA","coach||coach"
"2022-06-30","2022-07-13","ATL","PHL","PT2H5M",388.6,7,667,"DL","coach"
"2022-05-05","2022-06-17","ATL","PHL","PT2H4M",197.61,7,667,"AA","coach"
"2022-06-08","2022-07-03","ATL","OAK","PT16H48M",381.07,0,NA,"NK||NK||NK","coach||coach||coach"
"2022-05-01","2022-05-03","ATL","PHL","PT6H56M",200.6,7,1612,"AA||AA","coach||coach"
"2022-06-24","2022-07-12","ATL","EWR","PT2H12M",60.6,9,762,"UA","coach"
"2022-05-08","2022-05-31","ATL","DFW","PT2H24M",328.6,7,725,"AA","coach"
"2022-05-09","2022-06-05","ATL","DFW","PT2H14M",403.6,9,725,"DL","coach"
"2022-07-12","2022-08-22","ATL","DEN","PT3H16M",238.6,9,1207,"DL","coach"
"2022-07-10","2022-07-21","ATL","DTW","PT4H16M",426.6,8,932,"UA||UA","coach||coach"
"2022-04-23","2022-06-10","ATL","PHL","PT2H6M",473.6,7,667,"AA","coach"
"2022-06-19","2022-06-22","ATL","CLT","PT5H55M",404.6,6,868,"AA||AA","coach||coach"
"2022-07-06","2022-07-09","ATL","ORD","PT5H58M",491.6,3,NA,"UA||UA","coach||coach"
"2022-04-24","2022-05-13","ATL","LGA","PT9H53M",144.78,0,NA,"NK||NK","coach||coach"
"2022-05-18","2022-07-12","ATL","LAX","PT4H40M",508.6,9,1943,"DL","coach"
"2022-07-05","2022-08-01","ATL","BOS","PT4H35M",177.61,3,947,"AA||AA","coach||coach"
"2022-06-21","2022-06-27","ATL","DTW","PT2H1M",129.98,4,604,"F9","coach"
"2022-06-21","2022-06-29","ATL","LAX","PT4H40M",498.6,9,1943,"DL","coach"
"2022-07-11","2022-07-22","ATL","ORD","PT11H19M",216.58,0,NA,"NK||NK","coach||coach"
"2022-04-21","2022-05-07","ATL","OAK","PT8H45M",487.6,6,2281,"DL||DL","coach||coach"
"2022-05-26","2022-07-24","ATL","LAX","PT6H48M",389.58,0,NA,"NK||NK","coach||coach"
"2022-06-08","2022-06-28","ATL","DTW","PT10H40M",237.19,9,1247,"DL||DL","coach||coach"
"2022-06-12","2022-07-20","ATL","LAX","PT8H56M",271.58,0,NA,"NK||NK","coach||coach"
"2022-04-28","2022-06-14","ATL","JFK","PT8H8M",531.6,9,1320,"UA||DL","coach||coach"
"2022-06-27","2022-06-28","ATL","BOS","PT4H43M",197.6,6,947,"UA||UA","coach||coach"
"2022-04-25","2022-05-27","ATL","LAX","PT6H42M",788.59,4,2034,"UA||UA","coach||coach"
"2022-05-28","2022-06-02","ATL","IAD","PT1H45M",408.6,9,541,"DL","coach"
"2022-06-21","2022-08-10","ATL","BOS","PT4H43M",177.61,9,947,"UA||UA","coach||coach"
"2022-04-20","2022-05-07","ATL","JFK","PT3H41M",106.1,7,773,"AA||AA","coach||coach"
"2022-07-02","2022-08-07","ATL","DEN","PT5H8M",586.6,7,1375,"AA||AA","coach||coach"
"2022-05-13","2022-06-23","ATL","OAK","PT16H15M",566.71,7,2477,"DL||DL||DL","coach||coach||coach"
"2022-07-06","2022-08-30","ATL","LGA","PT6H34M",77.6,9,762,"UA||UA","coach||coach"
"2022-06-07","2022-06-22","ATL","EWR","PT4H20M",167.6,2,762,"UA||UA","coach||coach"
"2022-07-01","2022-08-11","ATL","DFW","PT2H15M",448.6,9,725,"DL","coach"
"2022-04-17","2022-06-01","ATL","EWR","PT6H7M",191.6,7,1320,"AA||AA","coach||coach"
"2022-05-06","2022-05-22","ATL","LAX","PT9H19M",578.6,1,2074,"UA||UA","coach||coach"
"2022-06-04","2022-06-14","ATL","SFO","PT7H49M",586.6,5,2332,"UA||UA","coach||coach"
"2022-07-05","2022-07-13","ATL","ORD","PT1H57M",183.6,7,600,"DL","coach"
"2022-07-10","2022-08-15","ATL","SFO","PT10H3M",611.59,7,2838,"DL||AS","coach||coach"
"2022-05-13","2022-06-28","ATL","LGA","PT2H19M",238.6,9,762,"DL","coach"
"2022-06-08","2022-07-03","ATL","JFK","PT2H22M",471.64,7,762,"B6","coach"
"2022-06-27","2022-06-29","ATL","DTW","PT1H59M",508.6,9,604,"DL","coach"
"2022-06-20","2022-07-15","ATL","LGA","PT2H26M",198.6,7,762,"B6","coach"
"2022-06-07","2022-06-26","ATL","LGA","PT4H34M",152.6,1,762,"UA||UA","coach||coach"
"2022-06-16","2022-07-25","ATL","BOS","PT9H10M",197.19,7,947,"B6||B6","coach||coach"
"2022-04-22","2022-06-19","ATL","LGA","PT2H16M",313.6,9,762,"DL","coach"
"2022-05-01","2022-06-02","ATL","JFK","PT7H30M",479.11,1,1064,"UA||UA||DL","coach||coach||coach"
"2022-06-17","2022-07-08","ATL","LAX","PT6H57M",448.6,9,2074,"UA||UA","coach||coach"
"2022-04-30","2022-05-04","ATL","CLT","PT6H13M",367.6,7,868,"AA||AA","coach||coach"
"2022-06-10","2022-06-22","ATL","LGA","PT2H20M",193.6,9,762,"DL","coach"
"2022-05-14","2022-05-27","ATL","LAX","PT6H42M",548.6,6,2013,"UA||UA","coach||coach"
"2022-06-17","2022-07-03","ATL","SFO","PT5H3M",378.6,8,2135,"DL","coach"
"2022-05-09","2022-06-01","ATL","ORD","PT2H8M",278.6,9,600,"DL","coach"
"2022-06-13","2022-07-31","ATL","JFK","PT2H24M",313.6,7,762,"DL","coach"
"2022-06-19","2022-06-23","ATL","BOS","PT8H40M",325.2,5,947,"DL||DL","coach||coach"
"2022-05-22","2022-06-13","ATL","PHL","PT2H14M",448.6,7,667,"AA","coach"
"2022-06-03","2022-06-19","ATL","LAX","PT9H1M",251.96,0,NA,"NK||NK","coach||coach"
"2022-05-09","2022-06-04","ATL","LGA","PT6H27M",113.78,0,NA,"NK||NK","coach||coach"
"2022-05-30","2022-07-02","ATL","SFO","PT10H13M",698.21,7,2193,"AA||AA","coach||coach"
"2022-06-18","2022-07-22","ATL","JFK","PT2H15M",118.6,7,762,"B6","coach"
"2022-05-30","2022-06-16","ATL","PHL","PT8H17M",395.59,1,1272,"UA||UA","coach||coach"
"2022-04-24","2022-04-30","ATL","ORD","PT2H7M",140.59,0,NA,"NK","coach"
"2022-06-17","2022-07-11","ATL","PHL","PT7H45M",133.58,0,NA,"NK||NK","coach||coach"
"2022-04-26","2022-05-18","ATL","EWR","PT2H17M",118.6,9,762,"DL","coach"
"2022-06-15","2022-07-21","ATL","DTW","PT11H",231.19,9,1247,"DL||DL","coach||coach"
"2022-07-03","2022-07-17","ATL","MIA","PT1H51M",218.6,5,596,"DL","coach"
"2022-04-23","2022-05-05","ATL","DEN","PT7H4M",305.61,2,2312,"AA||AA","coach||coach"
"2022-06-11","2022-08-02","ATL","JFK","PT4H30M",240.1,7,773,"AA||AA","coach||coach"
"2022-04-23","2022-04-24","ATL","SFO","PT6H59M",797.6,2,2161,"UA||UA","coach||coach"
"2022-05-08","2022-06-08","ATL","LAX","PT7H10M",528.6,1,2074,"UA||UA","coach||coach"
"2022-04-21","2022-04-28","ATL","DFW","PT8H24M",192.6,3,1718,"AA||AA","coach||coach"
"2022-04-25","2022-06-14","ATL","MIA","PT1H49M",108.6,9,596,"DL","coach"
"2022-04-27","2022-06-03","ATL","LGA","PT7H57M",142.96,0,NA,"NK||NK","coach||coach"
"2022-07-09","2022-07-20","ATL","DEN","PT3H20M",285.6,9,1207,"UA","coach"
"2022-05-07","2022-06-19","ATL","PHL","PT11H53M",198.58,0,NA,"NK||NK","coach||coach"
"2022-06-04","2022-06-14","ATL","BOS","PT10H29M",362.19,2,947,"DL||DL","coach||coach"
"2022-05-27","2022-05-30","ATL","PHL","PT6H54M",561.6,4,1272,"DL||UA","coach||coach"
"2022-05-07","2022-05-23","ATL","SFO","PT14H44M",387.21,5,3328,"UA||UA","coach||coach"
"2022-04-23","2022-04-29","ATL","CLT","PT9H33M",330.2,1,1307,"UA||UA","coach||coach"
"2022-06-20","2022-07-07","ATL","LGA","PT2H18M",228.6,9,762,"DL","coach"
"2022-04-19","2022-05-22","ATL","PHL","PT6H3M",394.01,4,1296,"F9||F9","coach||coach"
"2022-04-30","2022-05-12","ATL","DFW","PT7H20M",268.6,3,1711,"AA||AA","coach||coach"
"2022-07-10","2022-08-17","ATL","OAK","PT14H25M",544.7,9,2683,"UA||UA||DL","coach||coach||coach"
"2022-07-05","2022-07-20","ATL","LGA","PT5H4M",431.61,5,NA,"DL||DL","coach||coach"
"2022-06-07","2022-06-12","ATL","LGA","PT2H24M",258.6,7,762,"B6","coach"
"2022-05-13","2022-07-11","ATL","EWR","PT8H53M",133.58,0,NA,"NK||NK","coach||coach"
"2022-06-24","2022-08-05","ATL","LGA","PT7H21M",157.6,9,762,"UA||UA","coach||coach"
"2022-05-06","2022-06-12","ATL","PHL","PT7H40M",198.58,0,NA,"NK||NK","coach||coach"
"2022-05-18","2022-06-12","ATL","CLT","PT9H15M",682.2,7,1675,"B6||B6","coach||coach"
"2022-06-15","2022-06-16","ATL","DEN","PT6H31M",555.6,1,2014,"UA||UA","coach||coach"
"2022-07-09","2022-07-15","ATL","CLT","PT10H20M",357.2,1,1307,"AA||AA","coach||coach"
"2022-06-16","2022-07-30","ATL","LAX","PT11H49M",326.58,0,NA,"NK||NK","coach||coach"
"2022-05-19","2022-06-01","ATL","DFW","PT2H14M",172.6,9,725,"DL","coach"
"2022-07-06","2022-08-06","ATL","SFO","PT7H23M",506.1,3,2520,"AA||AA","coach||coach"
"2022-06-09","2022-08-07","ATL","DFW","PT5H13M",368.6,5,924,"UA||UA","coach||coach"
"2022-05-26","2022-05-27","ATL","BOS","PT11H15M",517.2,2,1462,"UA||UA","coach||coach"
"2022-05-22","2022-05-30","ATL","LGA","PT2H15M",318.6,9,762,"DL","coach"
"2022-05-29","2022-06-07","ATL","PHL","PT10H38M",477.2,4,2020,"UA||UA","coach||coach"
"2022-06-17","2022-06-24","ATL","LAX","PT6H20M",266.58,0,NA,"NK||NK","coach||coach"
"2022-04-30","2022-05-04","ATL","JFK","PT2H18M",183.6,9,762,"DL","coach"
"2022-06-11","2022-07-26","ATL","LAX","PT9H1M",232.58,0,NA,"NK||NK","coach||coach"
"2022-05-30","2022-07-26","ATL","EWR","PT6H48M",131.11,2,773,"AA||AA","coach||coach"
"2022-07-09","2022-07-29","ATL","ORD","PT9H47M",351.21,5,1482,"UA||UA","coach||coach"
"2022-05-12","2022-06-21","ATL","SFO","PT7H7M",601.6,7,2308,"DL||AS","coach||coach"
"2022-05-20","2022-06-07","ATL","MIA","PT4H7M",74.78,0,NA,"NK||NK","coach||coach"
"2022-06-11","2022-07-02","ATL","LGA","PT2H20M",323.6,3,762,"DL","coach"
"2022-05-22","2022-06-10","ATL","CLT","PT1H15M",228.6,9,228,"DL","coach"
"2022-05-07","2022-06-01","ATL","DEN","PT3H26M",478.6,8,1207,"UA","coach"
"2022-05-07","2022-07-05","ATL","LAX","PT7H10M",406.09,7,2349,"AA||AA","coach||coach"
"2022-06-05","2022-06-12","ATL","DTW","PT9H7M",186.58,0,NA,"NK||NK","coach||coach"
"2022-04-29","2022-06-28","ATL","BOS","PT4H22M",176.61,7,947,"B6||B6","coach||coach"
"2022-07-03","2022-08-03","ATL","EWR","PT4H14M",186.1,7,773,"AA||AA","coach||coach"
"2022-06-27","2022-08-19","ATL","SFO","PT5H6M",278.6,9,2135,"DL","coach"
"2022-06-26","2022-08-06","ATL","CLT","PT4H35M",359.6,9,868,"UA||UA","coach||coach"
"2022-05-01","2022-05-18","ATL","LGA","PT9H24M",65.88,0,NA,"NK||NK","coach||coach"
"2022-04-19","2022-05-12","ATL","DTW","PT1H59M",65.59,0,NA,"NK","coach"
"2022-04-19","2022-04-20","ATL","BOS","PT2H29M",328.6,1,947,"DL","coach"
"2022-06-08","2022-06-11","ATL","LAX","PT7H26M",569.6,3,1963,"DL||DL","coach||coach"
"2022-06-30","2022-08-08","ATL","LGA","PT6H3M",152.6,7,762,"AA||AA","coach||coach"
"2022-07-09","2022-07-30","ATL","DTW","PT7H14M",252.6,4,932,"AA||AA","coach||coach"
"2022-07-02","2022-08-28","ATL","LGA","PT2H25M",198.6,1,762,"AA","coach"
"2022-06-16","2022-07-14","ATL","DFW","PT2H20M",398.6,9,725,"DL","coach"
"2022-05-07","2022-06-28","ATL","BOS","PT2H40M",258.6,9,947,"DL","coach"
"2022-05-04","2022-05-25","ATL","DFW","PT5H3M",356.6,5,924,"UA||UA","coach||coach"
"2022-07-02","2022-07-30","ATL","EWR","PT2H34M",178.6,9,762,"UA","coach"
"2022-05-18","2022-06-08","ATL","MIA","PT6H",497.6,4,1649,"UA||UA","coach||coach"
"2022-06-29","2022-06-30","ATL","ORD","PT2H2M",448.6,4,600,"DL","coach"
"2022-05-06","2022-06-08","ATL","EWR","PT8H47M",397.21,7,1132,"B6||B6","coach||coach"
"2022-04-20","2022-04-27","ATL","ORD","PT2H15M",451.6,6,600,"AA","coach"
"2022-06-04","2022-07-29","ATL","LGA","PT2H23M",197.61,7,762,"AA","coach"
"2022-06-03","2022-07-24","ATL","LGA","PT2H16M",212.6,7,762,"AA","coach"
"2022-04-17","2022-04-27","ATL","PHL","PT6H58M",401.6,2,859,"UA||UA","coach||coach"
"2022-05-13","2022-06-18","ATL","DEN","PT3H10M",428.59,9,1207,"DL","coach"
"2022-07-07","2022-08-07","ATL","LGA","PT2H20M",358.6,9,762,"DL","coach"
"2022-05-20","2022-06-19","ATL","BOS","PT4H22M",356.6,7,947,"B6||B6","coach||coach"
"2022-05-12","2022-06-20","ATL","LAX","PT8H56M",271.58,0,NA,"NK||NK","coach||coach"
"2022-04-22","2022-05-04","ATL","LAX","PT4H46M",278.59,0,NA,"NK","coach"
"2022-05-06","2022-06-10","ATL","OAK","PT6H15M",399.58,0,NA,"NK||NK","coach||coach"
"2022-07-04","2022-08-20","ATL","LGA","PT2H25M",143.6,7,762,"AA","coach"
"2022-05-25","2022-06-14","ATL","MIA","PT9H55M",407.2,4,1866,"UA||UA","coach||coach"
"2022-04-26","2022-05-16","ATL","JFK","PT2H26M",338.61,9,762,"DL","coach"
"2022-05-09","2022-06-16","ATL","DEN","PT3H32M",323.99,4,1207,"F9","coach"
"2022-06-27","2022-08-17","ATL","BOS","PT7H5M",501.61,9,947,"DL||DL","coach||coach"
"2022-04-18","2022-05-21","ATL","MIA","PT1H53M",138.6,9,596,"DL","coach"
"2022-05-07","2022-05-19","ATL","SFO","PT7H26M",641.6,7,2308,"DL||AS","coach||coach"
"2022-07-06","2022-08-06","ATL","LGA","PT5H44M",193.58,0,NA,"NK||NK","coach||coach"
"2022-06-29","2022-07-19","ATL","MIA","PT7H",161.6,7,1866,"B6||B6","coach||coach"
"2022-05-10","2022-05-13","ATL","LGA","PT10H14M",350.2,2,1320,"UA||UA","coach||coach"
"2022-07-05","2022-08-11","ATL","SFO","PT7H22M",491.6,7,2308,"DL||AS","coach||coach"
"2022-06-09","2022-06-30","ATL","SFO","PT8H",561.61,4,2308,"DL||AS","coach||coach"
"2022-07-04","2022-07-06","ATL","DEN","PT3H7M",285.6,5,1207,"DL","coach"
"2022-06-10","2022-07-14","ATL","LGA","PT4H12M",181.6,7,762,"AA||AA","coach||coach"
"2022-05-12","2022-07-07","ATL","PHL","PT2H9M",478.6,10,667,"AA","coach"
"2022-06-27","2022-06-28","ATL","DTW","PT1H56M",508.6,9,604,"DL","coach"
"2022-06-27","2022-07-17","ATL","CLT","PT1H15M",198.6,9,228,"DL","coach"
"2022-06-10","2022-07-31","ATL","DTW","PT1H57M",135.59,0,NA,"NK","coach"
"2022-05-22","2022-07-11","ATL","BOS","PT4H39M",471.6,8,1117,"DL||DL","coach||coach"
"2022-06-06","2022-06-12","ATL","IAD","PT1H42M",183.6,9,541,"DL","coach"
"2022-04-19","2022-04-26","ATL","LAX","PT4H51M",498.6,6,1919,"DL","coach"
"2022-04-20","2022-05-02","ATL","ORD","PT4H53M",169.6,3,1135,"UA||UA","coach||coach"
"2022-04-18","2022-04-20","ATL","DTW","PT5H49M",200.6,6,1247,"AA||AA","coach||coach"
"2022-04-25","2022-05-18","ATL","DFW","PT8H35M",211.6,7,1711,"AA||AA","coach||coach"
"2022-05-03","2022-06-04","ATL","EWR","PT6H20M",113.78,0,NA,"NK||NK","coach||coach"
"2022-05-01","2022-06-15","ATL","BOS","PT6H7M",341.6,7,947,"B6||B6","coach||coach"
"2022-06-28","2022-07-03","ATL","CLT","PT6H53M",417.6,4,1248,"AA||AA","coach||coach"
"2022-06-20","2022-07-19","ATL","OAK","PT11H41M",442.71,7,2347,"DL||DL||DL","coach||coach||coach"
"2022-07-06","2022-07-18","ATL","MIA","PT2H11M",47.98,4,NA,"F9","coach"
"2022-05-19","2022-06-05","ATL","IAD","PT1H38M",313.6,9,541,"DL","coach"
"2022-06-12","2022-08-04","ATL","SFO","PT7H43M",417.6,7,2193,"AA||AA","coach||coach"
"2022-06-13","2022-07-24","ATL","MIA","PT1H59M",253.61,9,596,"DL","coach"
"2022-04-28","2022-06-16","ATL","MIA","PT1H55M",269.6,7,596,"AA","coach"
"2022-04-17","2022-05-20","ATL","DFW","PT4H36M",472.6,2,924,"UA||UA","coach||coach"
"2022-06-12","2022-06-16","ATL","ORD","PT4H12M",376.1,1,820,"AA||AA","coach||coach"
"2022-05-27","2022-07-20","ATL","DFW","PT6H1M",318.6,4,1718,"UA||UA","coach||coach"
"2022-06-12","2022-06-16","ATL","DFW","PT8H34M",200.6,4,1965,"AA||AA","coach||coach"
"2022-05-26","2022-05-27","ATL","LGA","PT2H15M",638.61,2,762,"DL","coach"
"2022-05-20","2022-06-05","ATL","JFK","PT2H17M",295.1,7,762,"AA","coach"
"2022-06-12","2022-07-07","ATL","LAX","PT4H38M",418.6,6,1943,"DL","coach"
"2022-07-04","2022-07-10","ATL","DEN","PT3H27M",223.99,4,1207,"F9","coach"
"2022-05-25","2022-06-25","ATL","DEN","PT3H22M",488.6,1,1207,"UA","coach"
"2022-05-13","2022-06-21","ATL","IAD","PT3H48M",148.1,10,555,"AA||AA","coach||coach"
"2022-04-25","2022-05-29","ATL","EWR","PT2H13M",298.6,9,762,"DL","coach"
"2022-07-05","2022-08-20","ATL","DFW","PT6H18M",630.6,5,NA,"DL||UA","coach||coach"
"2022-06-23","2022-07-18","ATL","DTW","PT1H53M",168.61,9,604,"DL","coach"
"2022-05-08","2022-05-09","ATL","LAX","PT12H48M",400.58,0,NA,"NK||NK","coach||coach"
"2022-05-03","2022-05-04","ATL","DTW","PT5H32M",313.61,7,1569,"B6||B6","coach||coach"
"2022-04-17","2022-06-01","ATL","CLT","PT5H35M",386.61,5,1307,"UA||UA","coach||coach"
"2022-05-08","2022-06-03","ATL","DEN","PT3H27M",348.6,1,1207,"UA","coach"
"2022-04-28","2022-06-11","ATL","EWR","PT4H25M",236.1,7,773,"AA||AA","coach||coach"
"2022-05-12","2022-05-24","ATL","PHL","PT2H3M",258.6,9,667,"DL","coach"
"2022-06-29","2022-07-25","ATL","SFO","PT7H57M",594.6,8,2447,"UA||UA","coach||coach"
"2022-06-02","2022-06-20","ATL","PHL","PT2H4M",328.61,9,667,"DL","coach"
"2022-05-25","2022-07-04","ATL","LAX","PT7H35M",465.1,4,2304,"AA||AA","coach||coach"
"2022-07-02","2022-07-12","ATL","OAK","PT13H21M",694.7,3,2412,"UA||UA||DL","coach||coach||coach"
"2022-05-26","2022-06-26","ATL","BOS","PT8H49M",138.58,0,NA,"NK||NK","coach||coach"
"2022-05-20","2022-06-14","ATL","LAX","PT8H56M",301.58,0,NA,"NK||NK","coach||coach"
"2022-06-06","2022-06-13","ATL","BOS","PT4H22M",301.61,7,947,"B6||B6","coach||coach"
"2022-06-27","2022-07-18","ATL","LAX","PT6H57M",370.6,3,2074,"UA||UA","coach||coach"
"2022-06-12","2022-06-23","ATL","EWR","PT10H58M",287.2,7,1132,"B6||B6","coach||coach"
"2022-06-27","2022-08-08","ATL","ORD","PT8H58M",316.59,7,1482,"B6||B6","coach||coach"
"2022-06-18","2022-07-09","ATL","BOS","PT7H21M",307.6,7,1462,"AA||AA","coach||coach"
"2022-04-26","2022-05-15","ATL","DFW","PT2H27M",428.6,7,725,"AA","coach"
"2022-06-02","2022-06-17","ATL","ORD","PT2H14M",160.59,0,NA,"NK","coach"
"2022-06-25","2022-07-02","ATL","LAX","PT4H24M",448.6,5,1897,"DL","coach"
"2022-07-05","2022-07-09","ATL","DTW","PT1H58M",548.6,9,604,"DL","coach"
"2022-06-16","2022-07-20","ATL","LAX","PT9H1M",212.58,0,NA,"NK||NK","coach||coach"
"2022-05-12","2022-06-24","ATL","PHL","PT2H9M",338.61,9,667,"DL","coach"
"2022-06-01","2022-06-24","ATL","EWR","PT12H25M",163.58,0,NA,"NK||NK","coach||coach"
"2022-05-10","2022-05-27","ATL","BOS","PT2H38M",590.1,7,947,"AA","coach"
"2022-06-13","2022-08-09","ATL","LGA","PT2H23M",198.6,7,762,"B6","coach"
"2022-05-21","2022-07-13","ATL","MIA","PT4H7M",74.78,0,NA,"NK||NK","coach||coach"
"2022-05-13","2022-07-11","ATL","DTW","PT1H52M",278.6,9,604,"DL","coach"
"2022-05-01","2022-05-25","ATL","DTW","PT9H20M",276.19,4,1247,"UA||UA","coach||coach"
"2022-07-02","2022-07-27","ATL","ORD","PT5H25M",177.61,8,1135,"UA||UA","coach||coach"
"2022-06-20","2022-07-27","ATL","JFK","PT11H",197.2,9,1700,"DL||DL","coach||coach"
"2022-07-07","2022-07-11","ATL","CLT","PT8H12M",487.1,3,1259,"AA||AA||AA","coach||coach||coach"
"2022-06-19","2022-06-23","ATL","LAX","PT6H41M",607.61,5,2146,"DL||DL","coach||coach"
"2022-05-28","2022-07-25","ATL","EWR","PT10H",191.58,0,NA,"NK||NK","coach||coach"
"2022-07-07","2022-07-15","ATL","BOS","PT4H52M",301.6,3,947,"AA||AA","coach||coach"
"2022-06-23","2022-07-02","ATL","DFW","PT2H21M",191.6,9,725,"DL","coach"
"2022-06-20","2022-08-08","ATL","JFK","PT8H50M",269.21,9,762,"DL||DL","coach||coach"
"2022-06-26","2022-07-04","ATL","PHL","PT6H52M",160.6,4,1272,"UA||UA","coach||coach"
"2022-04-28","2022-05-29","ATL","DEN","PT5H30M",448.6,2,1503,"AA||AA","coach||coach"
"2022-04-22","2022-06-16","ATL","DEN","PT10H8M",357.58,0,NA,"NK||NK","coach||coach"
"2022-05-07","2022-06-22","ATL","DTW","PT1H59M",308.6,3,604,"DL","coach"
"2022-05-23","2022-05-25","ATL","EWR","PT8H47M",567.21,2,1132,"B6||B6","coach||coach"
"2022-04-19","2022-06-04","ATL","DEN","PT5H43M",403.1,7,1574,"AA||AA","coach||coach"
"2022-06-09","2022-08-06","ATL","JFK","PT2H14M",253.61,8,762,"DL","coach"
"2022-05-14","2022-05-26","ATL","DTW","PT8H38M",156.58,0,NA,"NK||NK","coach||coach"
"2022-06-18","2022-07-07","ATL","ORD","PT12H30M",637.55,3,586,"DL||9K||9K||UA","coach||coach||coach||coach"
"2022-07-02","2022-07-17","ATL","DFW","PT2H13M",228.6,9,725,"DL","coach"
"2022-05-09","2022-06-19","ATL","OAK","PT14H6M",717.2,7,2850,"AS||AS","coach||coach"
"2022-05-21","2022-05-23","ATL","LAX","PT6H49M",575.6,1,2055,"UA||UA","coach||coach"
"2022-05-13","2022-06-08","ATL","JFK","PT8H52M",227.19,9,790,"DL||DL","coach||coach"
"2022-07-08","2022-08-07","ATL","LGA","PT4H36M",232.6,8,762,"UA||UA","coach||coach"
"2022-05-02","2022-06-21","ATL","OAK","PT13H11M",817.11,9,2175,"UA||UA||DL","coach||coach||coach"
"2022-04-21","2022-06-13","ATL","JFK","PT2H30M",818.59,9,762,"DL","coach"
"2022-06-24","2022-07-04","ATL","EWR","PT2H13M",90.6,9,762,"UA","coach"
"2022-06-07","2022-07-14","ATL","LGA","PT2H16M",172.6,7,762,"AA","coach"
"2022-05-25","2022-06-08","ATL","LGA","PT8H9M",318.19,4,790,"DL||DL","coach||coach"
"2022-05-04","2022-06-21","ATL","DFW","PT2H13M",208.61,9,725,"DL","coach"
"2022-06-03","2022-07-16","ATL","IAD","PT1H39M",113.6,5,541,"UA","coach"
"2022-05-26","2022-06-06","ATL","DTW","PT7H22M",254.6,2,1247,"AA||AA","coach||coach"
"2022-06-23","2022-07-04","ATL","DTW","PT5H53M",181.6,1,932,"AA||AA","coach||coach"
"2022-06-08","2022-07-04","ATL","SFO","PT9H41M",442.61,7,3328,"B6||B6","coach||coach"
"2022-06-19","2022-07-12","ATL","ORD","PT8H28M",149.6,3,1482,"AA||AA","coach||coach"
"2022-05-01","2022-06-02","ATL","BOS","PT11H44M",181.58,0,NA,"NK||NK","coach||coach"
"2022-04-29","2022-06-10","ATL","LGA","PT2H16M",197.61,7,762,"B6","coach"
